feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-1.966356589376001773e+00,2.056207129940322176e+00,-1.103208365721683126e+00,-2.212536235857719968e-01,-2.768132998889206720e-01,-1.489919945609732954e+00,1.521737012342469164e+00,-1.093866106702398477e+00,1.187414569846029222e-02,-7.257716002035450309e-01,0.000000000000000000e+00
3.074066978091006819e-01,8.157372125392965412e-01,8.604734883597453532e-01,-5.830774385689384554e-01,-1.671217137864114965e-01,2.546016179247212463e-03,4.445500278403426986e-01,9.034230989241793797e-01,-4.361304964261473183e-01,-4.802678827483948532e-02,1.000000000000000000e+00
2.825799504882996471e-01,-2.486911261835470788e-01,1.607345576019992617e+00,4.909749516382513335e-01,7.348777860498174608e-01,4.987392630983076280e-01,-5.918976689074245678e-02,1.495331742527886698e+00,1.880287717690310445e-01,6.662679703830742817e-01,1.000000000000000000e+00
6.628812686674127042e-01,1.173473857485324956e+00,1.810215587037069529e-01,-1.296831947955846553e+00,3.996879517526416015e-01,4.092737678127307821e-01,1.228543107655803102e+00,3.175047030009412463e-01,-1.164183461463439873e+00,3.237745873182853451e-01,1.000000000000000000e+00
-6.513568937918290391e-01,-5.286166817497568449e-01,5.863640187550932525e-01,1.238283071433635696e+00,2.127157673606164950e-02,-3.390018150963493015e-01,-4.859097309815901822e-01,4.659785972300158341e-01,6.093791331290325797e-01,1.953573776027643094e-01,1.000000000000000000e+00
3.088330125989637853e-01,1.702214944635237925e+00,2.407531794885682530e-01,2.601683114180394885e+00,5.655096456315441555e-01,5.618132533901922798e-01,1.313485842763191913e+00,-3.982472446575514580e-01,2.063671833839036740e+00,3.179289996399349283e-01,1.000000000000000000e+00
-1.760762759155817703e+00,7.533416211045325106e-01,3.811583848827777565e-01,1.289752754082745811e+00,6.731813512699584834e-01,-1.317272605178574363e+00,8.960298082634212680e-01,1.765812791757963851e-01,1.473940148469349509e+00,6.058450387801469494e-01,1.000000000000000000e+00
-1.384559839837738171e-01,-1.224298236289365738e+00,-2.090232572860251936e-01,-8.505204542092997810e-01,-5.805234498047227021e-01,-4.099965498199489300e-01,-8.783270183884911431e-01,-2.924018093657405615e-01,-5.194296852209747684e-01,-7.778106340772485972e-01,0.000000000000000000e+00
5.885784044206096022e-01,1.669904504351406249e+00,3.946715298229810931e-01,-1.195883062035184352e+00,4.446026682201407176e-01,2.872202902345294406e-01,1.423170744441335955e+00,1.200862362462894462e-01,-5.186230493904629979e-01,4.371002112558789454e-01,1.000000000000000000e+00
1.196631486645651110e+00,-6.097829043193822018e-01,-1.340171666729176869e-01,1.468819472919709324e-02,-7.848983130822400067e-01,1.221854082693548005e+00,-7.260096246502510953e-01,-8.276513242892091782e-02,1.882299737413536955e-01,-2.373067113578128939e-01,1.000000000000000000e+00
6.482804338438590275e-01,-1.209481486077815665e-01,4.195324439070277633e-01,-8.874921778021001018e-01,-4.374583003234104317e-01,4.847998099465239408e-01,3.898709496965850618e-02,2.518332660213752905e-01,-5.044978735711418416e-01,-5.489379107522365242e-01,0.000000000000000000e+00
7.223813578277713532e-01,-3.728331520917669839e-01,1.726963851233405123e+00,-3.996361856146023461e-01,2.246847257518859164e-01,5.938197932506502630e-01,-4.840937897753652130e-01,1.216648679033719649e+00,7.510678905732276478e-02,2.778735420395378464e-02,1.000000000000000000e+00
9.325908318730898872e-01,-1.418365732933031698e+00,-1.760808811980775879e+00,-1.525656314570094763e+00,1.262584103427182081e+00,8.978375487311938130e-01,-1.361496623533416939e+00,-1.620407079234184700e+00,-1.145072399787630646e+00,8.680641941634352765e-01,0.000000000000000000e+00
-5.518581458924467498e-01,2.558199285668252276e+00,-5.642475986573886049e-01,1.845513031970369699e-01,1.542109952567875641e+00,-3.022219442978927861e-01,1.977205113181259355e+00,-5.945006760229565312e-01,1.101955782562535346e-01,1.259687607214619698e+00,1.000000000000000000e+00
2.006092888159122900e+00,2.061503576636397828e+00,1.208366230593142410e+00,1.024062525811462399e+00,5.925269492011830952e-01,1.660634273004390593e+00,1.532044316619380231e+00,1.190992826844499586e+00,1.025781523973572362e+00,2.614143047902028894e-01,1.000000000000000000e+00
7.783610761666377442e-01,-5.511857163285334149e-01,-8.181988834223071771e-01,-3.374457410952051446e-03,-1.701846225249284417e-01,5.809551866892170846e-01,-4.852685119398346125e-01,-7.867641176633446420e-01,2.880684814956152584e-01,-5.189822228174674479e-02,0.000000000000000000e+00
-4.532280493272751731e-01,6.963874474567154360e-01,9.553052085705108221e-01,8.840688629184734193e-02,1.477530081055261624e+00,-4.251161286082916213e-01,2.689136310603885693e-01,6.612564255697542803e-01,-2.526741950896388422e-02,1.351392053938042181e+00,1.000000000000000000e+00
-1.141689114133505045e+00,-1.936594592797181158e-01,-7.168223206028049299e-01,-1.866536617073059956e+00,-8.268068584269924748e-02,-7.417715262485354843e-01,3.683569386975993343e-02,-6.647973794868932140e-01,-1.637543110126453927e+00,4.072489401659745711e-02,0.000000000000000000e+00
-1.217475083832835342e-01,1.513449743242130996e+00,6.308116845547775409e-01,-1.024186824329204937e+00,1.854092566334188286e+00,1.331589950693179425e-02,1.436297053496990772e+00,5.724480504057060104e-01,-7.915782529771879794e-01,1.129590967939736235e+00,1.000000000000000000e+00
1.221033695525352902e+00,5.820977034686157792e-01,-2.264840988498318664e-01,-9.594392367234795271e-01,-3.722067760710529027e-01,9.253669562967244966e-01,7.620966794672989764e-02,-8.993738137415895062e-02,-6.012516159924512493e-01,-9.873188782512115624e-02,1.000000000000000000e+00
1.088748619704185794e+00,1.884586305934608630e+00,1.543243528272188803e+00,-4.888494217862741076e-01,-1.119617433289011199e+00,1.087421358361976731e+00,1.703360605880996914e+00,6.256635147691188559e-01,-2.314613276967069921e-01,-7.082204637804730973e-01,1.000000000000000000e+00
1.408862469112039384e-01,-1.768439365562851640e+00,3.231677141847814627e-01,-1.476025862986686810e-01,-4.660365018682422478e-01,8.690217450300641300e-02,-1.576857218414606576e+00,4.628612141133467972e-01,-4.029155890764546388e-01,-2.067969270253329772e-01,0.000000000000000000e+00
-1.594703067266795449e+00,5.136001065697165524e-01,-5.327008396619113961e-01,-1.169916835710288039e+00,-2.872262213281649323e+00,-1.446094888680315105e+00,5.822751926523304089e-01,-1.388870648807784547e-01,-5.536122551555662241e-01,-2.223241320894154605e+00,0.000000000000000000e+00
-2.751490505063625483e-02,1.772251596669744078e+00,1.661259214547869956e+00,-4.570962565862718430e-01,-6.022120603617805434e-01,-1.738060638211778863e-01,1.404111978802512262e+00,1.118970064165962119e+00,-4.939099911483875172e-01,-4.377317854483979143e-01,1.000000000000000000e+00
4.687742560750237653e-01,-9.983854391882914792e-01,3.017918998194659697e-01,7.660802783846902830e-01,1.226933223884307589e+00,1.792712375980659578e-01,-7.929532385344335577e-01,4.697387090860588588e-02,5.598512233300364516e-01,1.188024458732725552e+00,1.000000000000000000e+00
-1.001540764799527805e-01,-2.036737501769658731e-01,-8.779825867565610453e-01,-8.268803540398600438e-01,-2.264788919015267576e-01,-1.346052645046996732e-01,-1.999585300258164278e-01,-7.924367469609030490e-01,-8.420351552294519371e-01,2.035195839994694000e-01,0.000000000000000000e+00
3.673655068161780779e-01,9.135846262332494305e-01,-8.031789506803448386e-01,1.492688568959521733e+00,-2.711236010425687737e-01,5.406372611201810674e-01,9.732935418332967492e-01,-7.937439644355969159e-01,1.733816622355034864e+00,-4.075069735070249166e-01,1.000000000000000000e+00
-2.136729434843615688e-02,-7.472116791478233822e-01,-2.424240260272941594e+00,8.840453963610497290e-01,7.368438970924333642e-01,-1.781128716848506544e-01,-8.456869458232643133e-01,-1.894606833429032244e+00,7.556504511464332552e-01,8.051001968329010161e-01,0.000000000000000000e+00
-2.813275571182133894e-01,6.699071722487191793e-02,5.159392177040994509e-01,-1.562545856886542683e+00,-5.290526773462947974e-01,-1.873668934909501482e-01,1.751606415268992245e-01,2.344631689150677989e-02,-1.420231701645547240e+00,-4.404855614785264106e-01,0.000000000000000000e+00
7.942646796218271188e-01,-1.254289423169249407e+00,2.935579321666292874e-01,-1.356581804623405052e+00,4.664299824335263467e-01,5.040738745719791636e-01,-7.831655055574895385e-01,1.126082412595552640e-02,-9.124807337062349477e-01,3.472093755411009286e-01,0.000000000000000000e+00
-3.564148229748356766e-02,-1.615131815905509471e+00,1.164739354457171361e+00,-7.345915767980489841e-01,-8.102524370143807664e-01,-8.057499409227436571e-02,-1.148837436616325425e+00,1.239630923600718582e+00,-4.338461055764326613e-01,-9.555080876879122886e-01,0.000000000000000000e+00
2.005691972309428528e-01,1.148637349428715204e+00,-1.015821818978396962e+00,6.167984984797165310e-02,4.288165003305729472e-01,-1.415528846122960926e-01,1.383849662407655501e+00,-9.983014486523211772e-01,1.179847516240054017e-02,2.860953183613794137e-01,1.000000000000000000e+00
6.931056072631440745e-01,1.764415552772251872e-01,-3.670278390833223159e-01,-8.275902206487196766e-01,8.614388304637475569e-02,5.103768399792077970e-01,3.536389167684041157e-02,-4.493661564607293046e-02,-4.939508339622991073e-01,-1.305378851565832388e-01,0.000000000000000000e+00
-1.072139011985606905e+00,-2.921350483494607353e+00,4.365598041576678190e-01,9.039348410861952621e-01,-2.362932435541838405e+00,-8.964522855494779785e-01,-2.145619422276979549e+00,4.203154824441616699e-01,5.580894807027834137e-01,-1.983116834334659906e+00,0.000000000000000000e+00
-1.009730704709937532e+00,6.191542610051977702e-01,2.057495469711698721e+00,2.079370767540788742e-02,-7.280029412291342261e-01,-6.997269749608110434e-01,4.741052817358741844e-01,1.284142832851707272e+00,-8.194868884952412336e-02,-8.020396297389373874e-01,1.000000000000000000e+00
-1.828964411048401573e-01,1.374876419148184814e+00,-6.459641791245352982e-01,-7.991920066502535835e-01,-4.827435221820324251e-01,-1.016609702327980203e-01,1.346582350589081711e+00,-3.897055042563870586e-01,-1.041396936233415449e+00,-4.759764952082272127e-01,0.000000000000000000e+00
-9.533286082587123511e-01,1.226703159947955257e-01,1.624678458469560605e+00,3.230792731160290754e-01,-2.523535021262875988e-01,-1.002341311597378937e+00,9.659845365156254082e-02,1.276209306337077853e+00,-6.326798351089235606e-03,-2.831048731057107526e-01,1.000000000000000000e+00
-2.918112689155440975e-01,-1.563190808696657053e+00,8.831097771471589919e-01,-7.783719701280203407e-02,-1.804799135906256513e-01,-1.660936632372680966e-02,-1.328127803329819834e+00,6.153944104677792071e-01,2.992564035238954867e-01,-1.250329471847404783e-01,0.000000000000000000e+00
3.193107567844860828e+00,2.987529083656862428e-01,-7.517910500951843211e-01,-4.263575962055433100e-01,1.148445709196754816e+00,2.596546662320287968e+00,5.002167674668747122e-01,-5.524414214417466829e-01,-1.280035141997182269e-02,5.958065948991377869e-01,1.000000000000000000e+00
1.132704105377644599e-01,-1.438277978317366701e+00,9.192289345752034935e-01,-6.681440855389939593e-01,1.873297776217545563e+00,1.302950318657088991e-01,-1.248934770457679422e+00,8.303098447735213217e-01,-5.213575387014027784e-01,1.209534591424971994e+00,1.000000000000000000e+00
1.080048065714648509e+00,-4.473218956587510786e-01,1.281016361735112685e+00,6.785551052740330935e-02,8.527736751222196876e-01,8.622019818946911052e-01,-6.404026683071120107e-01,1.166331453783014060e+00,3.868706978598900892e-01,7.546017942438811854e-01,1.000000000000000000e+00
4.847328172944747604e-01,-8.463566549908735359e-01,-6.435498323174618784e-01,1.029960817581161203e+00,-3.347753321065408683e-01,2.842347643911359301e-01,-7.804547006274644705e-01,-2.791892963443691755e-01,7.919537567432680669e-01,-4.273078890992524359e-01,0.000000000000000000e+00
-4.036484632419967133e-01,-9.551225793493529626e-01,4.235990655934610549e-01,2.062524919243144961e+00,-1.067532914254272880e+00,-2.793583026438521966e-01,-6.402914741617760086e-01,4.205064350304401066e-01,1.601337874880934375e+00,-6.391203733574322143e-01,1.000000000000000000e+00
2.421945667275806832e-02,1.412220555415429235e+00,-7.964139124571520401e-02,4.523717962497342260e-01,-1.062393528146879706e+00,1.144932525239229226e-01,1.408184194649761745e+00,-3.388399307538444982e-01,3.731995666928986655e-01,-8.048608781144944713e-01,1.000000000000000000e+00
4.283070972076485905e-01,-1.871442650045487821e-01,9.857299956798629692e-01,1.187386051564750966e+00,2.589563642018613443e+00,-6.733460502992005825e-03,-1.274895369443366233e-01,6.938549050136522123e-01,9.249245221870877609e-01,2.193003343656172444e+00,1.000000000000000000e+00
5.796331732135756587e-01,3.257963165821664564e-01,1.943843015773360217e-01,-3.531662928106883426e-01,3.384838434616911362e-01,3.559543711016414091e-01,5.242764667125381362e-01,7.441171083155930788e-01,-3.255722989605867590e-01,5.529255388535317950e-01,1.000000000000000000e+00
-2.954014101390294300e-01,1.684609762696142876e-01,1.317597535607959669e+00,-1.006542565279641144e+00,1.139878561129045398e+00,-2.873105221919414198e-01,-1.368662032798271533e-01,1.198976240562713347e+00,-5.765544307938024193e-01,8.499606865419218060e-01,1.000000000000000000e+00
1.317115067339865275e+00,-1.180685269910787399e-01,-2.121854899008594586e+00,-6.078219870944324699e-01,1.296994546561109241e+00,1.104926175010747968e+00,-1.831075145564435847e-01,-1.223626459044576453e+00,-4.562304588843053565e-01,9.226982961656323701e-01,0.000000000000000000e+00
-2.286806229888212194e-02,-9.993022322949107750e-01,-5.047749212282174325e-01,8.406200265045530307e-01,5.467335682013793052e-01,2.203677513463193904e-01,-8.571568092667488648e-01,-1.247331205427369416e-01,8.149923740904033709e-01,6.117273716808662165e-01,1.000000000000000000e+00
-2.389320991696945173e-01,-3.668244118146878341e-01,-3.917581490438218905e-01,-9.224101844985025389e-01,1.615375689469441767e+00,-3.454938422551120381e-01,-3.163714149462543701e-01,-2.650461049239078437e-01,-5.316520425433359787e-01,1.394203264361490557e+00,0.000000000000000000e+00
-3.223204692113398884e-01,1.217158520825496471e+00,1.521316051922451340e+00,9.983108981479603683e-01,-4.316203127180484045e-01,-3.574487447326403222e-01,9.905456943104365974e-01,1.277334255494184667e+00,8.762858776493149815e-01,-3.827623121386989347e-01,1.000000000000000000e+00
4.037300903366094484e-01,-2.419560639091616547e-02,-9.037018607301281481e-01,3.243592817216029989e-01,-1.179039791159802508e+00,2.204772501399775986e-01,1.188257063657055801e-01,-7.302774965594717171e-01,6.543316019563477637e-02,-6.649402395366537100e-01,0.000000000000000000e+00
1.187679388461563734e+00,-4.646172972983930727e-01,2.011596558728392936e-01,2.832878715461421559e-01,-2.589049737040773347e-01,7.898379927483427654e-01,-4.606552054728124679e-01,-1.866331984710283831e-01,-4.394288055589390396e-02,-2.495728409312479856e-01,1.000000000000000000e+00
5.866938014752747232e-01,-4.749036566225244282e-01,8.712972974572441576e-01,-1.345979680246748522e+00,1.263795795464118243e-01,3.999177421577673197e-01,-3.521171879073944355e-01,7.006472884594401318e-01,-1.047027617235937846e+00,1.076583911482857508e-01,0.000000000000000000e+00
1.938928999058284752e+00,-1.000331324605574723e+00,-6.777449705248514977e-01,5.139078496589150058e-01,1.795817819395979509e-01,1.705303643244222123e+00,-8.092896377492702076e-01,-3.000610659114418821e-01,3.768750187621451309e-01,1.479099557185300229e-01,1.000000000000000000e+00
3.506300992735592037e-01,4.891871301476635181e-01,6.347214685617699192e-01,1.109699841956223176e+00,4.098186569285125480e-01,6.973698034597827777e-02,2.061717233399009142e-01,3.878491758851752569e-01,9.052381593490028688e-01,1.409361465631158439e-01,1.000000000000000000e+00
-2.412576546185424553e-01,6.725737012027310779e-01,1.899881934895214952e+00,-1.326337463825735530e-01,-9.745293046706414719e-01,-1.074432446642533540e-01,5.153256231458978043e-01,1.602296147728534015e+00,-1.093178049557760878e-01,-7.641063658392350799e-01,1.000000000000000000e+00
1.107080669286972796e+00,-1.203811639535982414e-01,-2.172669546014036168e+00,8.474216771504216039e-01,-5.353281859539227305e-01,5.452840894259112225e-01,-1.250368371423022096e-01,-1.567817427632589578e+00,1.194652073753650789e+00,-1.489105132834400158e-01,0.000000000000000000e+00
-9.053328230416077260e-02,3.319803305690148809e-01,1.904996797790665941e-01,7.094518171390394867e-01,-4.354863705698433507e-01,-1.846942251317698069e-01,2.325681514546027173e-01,-2.953634403924176866e-02,3.015162025829640213e-01,-2.593954333806395285e-01,1.000000000000000000e+00
